interview__key	interview__id	Vegetable_roster__id	vegetable_measure__1	vegetable_measure__2	vegetable_measure__3	vegetable_measure__4	vegetable_measure__5	vegetable_measure__6
70-81-16-27	251811c4ba1d438d96ba9c9fa22da7c8	9	1	0	0	0	0	0
22-94-74-09	8a444d21cf264cd48f4e9cadae313b2b	5	0	1	0	0	0	0
22-94-74-09	8a444d21cf264cd48f4e9cadae313b2b	7	0	0	0	0	1	0
22-94-74-09	8a444d21cf264cd48f4e9cadae313b2b	15	0	0	0	0	1	0
34-54-48-04	9acfbae2b14b480aba04fdcf44e01713	9	1	0	0	0	0	0
34-54-48-04	9acfbae2b14b480aba04fdcf44e01713	13	1	0	0	0	0	0
08-23-74-30	cf2ad542b0df4a0cb0a156b544a84db4	1	0	1	0	0	0	0
08-23-74-30	cf2ad542b0df4a0cb0a156b544a84db4	9	1	0	0	0	0	0
08-23-74-30	cf2ad542b0df4a0cb0a156b544a84db4	12	1	0	0	0	0	0
04-60-48-29	46b5f1e1ec9e40bd899228f8283717b4	5	0	1	0	0	0	0
97-39-73-77	643983292e6442a8b1213a36c94be1ee	5	0	1	0	0	0	0
63-40-57-45	9e15f3bc30e242b98259ce331597f8c1	7	0	0	0	0	1	0
90-65-21-37	704710ac6e7743a6ad31c95a5bd1ac7b	12	0	0	1	0	0	0
78-80-08-40	c1d873d946ef40ad802a927e9fbf9798	5	0	1	0	0	0	0
78-80-08-40	c1d873d946ef40ad802a927e9fbf9798	13	0	0	0	0	1	0
72-16-26-21	c57686197434481ca713e0c0e0781ce5	5	0	1	0	0	0	0
06-84-15-79	61b8d9dd878740d6887c6f15996dc1eb	1	0	1	0	0	0	0
48-73-13-76	2c00fa77be714fc7a801c3346a6436a1	7	0	0	0	0	1	0
03-50-19-95	94493ae618bd448badf6d9288c0762fc	7	0	0	0	0	1	0
93-26-77-51	f1ee4d451449450bad6b33b0bff60f0a	4	0	0	0	0	1	0
93-26-77-51	f1ee4d451449450bad6b33b0bff60f0a	5	0	1	0	0	0	0
93-26-77-51	f1ee4d451449450bad6b33b0bff60f0a	7	0	0	0	0	1	0
93-26-77-51	f1ee4d451449450bad6b33b0bff60f0a	13	1	0	0	0	0	0
68-86-48-19	741319da5e724f7e91ef35ef8a060586	7	0	0	0	0	1	0
87-33-79-85	5cf064e240504988a02175a01ccc85e3	7	0	0	0	0	1	0
49-45-61-67	8c70d7d1ecef4b1185dd9e7e8bc3b448	5	0	1	0	0	0	0
49-45-61-67	8c70d7d1ecef4b1185dd9e7e8bc3b448	14	1	0	0	0	0	0
39-97-30-53	3ecd60d0df1040688a0ea0cecffb60b3	5	0	1	0	0	0	0
39-97-30-53	3ecd60d0df1040688a0ea0cecffb60b3	9	1	0	0	0	0	0
39-97-30-53	3ecd60d0df1040688a0ea0cecffb60b3	13	1	0	0	0	0	0
39-49-87-91	f235c96bd3654805821d5392318c70e5	7	0	0	0	0	1	0
47-04-54-01	821daa403b004d23a09a31802de44b37	5	0	1	0	0	0	0
47-04-54-01	821daa403b004d23a09a31802de44b37	9	1	0	0	0	0	0
42-44-70-22	ba122a3774414580a05484fbac25ab01	7	0	0	0	0	1	0
42-44-70-22	ba122a3774414580a05484fbac25ab01	9	1	0	0	0	0	0
42-44-70-22	ba122a3774414580a05484fbac25ab01	14	0	0	0	0	1	0
00-14-06-47	dcf9df69d33e4fa4ad6d77f1f727da05	5	0	1	0	0	0	0
86-64-90-42	72d5258b0a9849cc83e74604c8b9d5ad	1	0	1	0	0	0	0
86-64-90-42	72d5258b0a9849cc83e74604c8b9d5ad	9	1	0	0	0	0	0
86-64-90-42	72d5258b0a9849cc83e74604c8b9d5ad	12	1	0	0	0	0	0
01-71-12-46	ae92a83651ad4cd5989964c307eabfc4	7	0	0	0	0	1	0
01-71-12-46	ae92a83651ad4cd5989964c307eabfc4	12	1	0	0	0	0	0
01-71-12-46	ae92a83651ad4cd5989964c307eabfc4	15	0	0	0	0	1	0
96-48-24-66	5b41e62dfd1846cd9d5583374ab3a498	7	0	0	0	0	1	0
96-48-24-66	5b41e62dfd1846cd9d5583374ab3a498	15	0	0	0	0	1	0
46-28-97-81	d5358fd0f5a148989eeebdf0e9f10a92	12	0	0	1	0	0	0
46-28-97-81	d5358fd0f5a148989eeebdf0e9f10a92	13	0	0	0	0	1	0
67-10-90-90	09664909b59c48b78cc753475bebf8f1	7	0	0	0	0	1	0
67-10-90-90	09664909b59c48b78cc753475bebf8f1	9	0	1	0	0	0	0
64-04-73-13	d02927fa15c74851ab8ea035a8231ec2	5	0	1	0	0	0	0
64-04-73-13	d02927fa15c74851ab8ea035a8231ec2	7	0	0	0	0	1	0
62-19-03-93	731364034fa945be865ce1a3a9858971	7	0	0	0	0	1	0
62-19-03-93	731364034fa945be865ce1a3a9858971	9	0	0	1	0	0	0
62-19-03-93	731364034fa945be865ce1a3a9858971	12	0	0	1	0	0	0
89-44-11-69	53830c8aef7a4deb88d72108575504fc	12	1	0	0	0	0	0
89-44-11-69	53830c8aef7a4deb88d72108575504fc	13	1	0	0	0	0	0
58-78-44-95	95e5caa730f7439fa22531bf1be41a20	7	0	0	0	0	1	0
55-55-73-35	8f5e7b14ab294e0f841a44e3db1c1197	5	0	1	0	0	0	0
55-55-73-35	8f5e7b14ab294e0f841a44e3db1c1197	7	0	0	0	0	1	0
55-55-73-35	8f5e7b14ab294e0f841a44e3db1c1197	9	0	0	1	0	0	0
55-55-73-35	8f5e7b14ab294e0f841a44e3db1c1197	12	0	0	1	0	0	0
03-14-52-10	f88c0430204b4d868162c38109ac9ddc	7	0	0	0	0	1	0
03-14-52-10	f88c0430204b4d868162c38109ac9ddc	12	0	0	1	0	0	0
37-27-16-22	3bc3055ab414497cb23b9b039c15bb9c	7	0	0	0	0	1	0
16-01-82-08	d5ec856939fe465c9f818bb717cfa5fd	5	0	1	0	0	0	0
16-01-82-08	d5ec856939fe465c9f818bb717cfa5fd	7	0	0	0	0	1	0
16-01-82-08	d5ec856939fe465c9f818bb717cfa5fd	9	0	0	1	0	0	0
16-01-82-08	d5ec856939fe465c9f818bb717cfa5fd	12	0	0	1	0	0	0
65-50-94-51	794b4062b70b46228be8025772505647	14	1	0	0	0	0	0
47-10-09-97	e4dcba9a30ab4ef6ae647ced888efa52	5	0	1	0	0	0	0
47-10-09-97	e4dcba9a30ab4ef6ae647ced888efa52	7	0	0	0	0	1	0
47-10-09-97	e4dcba9a30ab4ef6ae647ced888efa52	9	0	0	1	0	0	0
47-10-09-97	e4dcba9a30ab4ef6ae647ced888efa52	12	0	0	1	0	0	0
09-27-50-34	c70ec296adfd4af899e1ee7913ba2eba	5	0	1	0	0	0	0
09-27-50-34	c70ec296adfd4af899e1ee7913ba2eba	9	0	0	1	0	0	0
12-55-16-30	9486ef5a6c144f44b6469ea1da4e811f	5	0	1	0	0	0	0
54-40-04-48	f9abe852c70448a2bd7b2892c03d8c28	1	0	1	0	0	0	0
54-40-04-48	f9abe852c70448a2bd7b2892c03d8c28	5	0	1	0	0	0	0
54-40-04-48	f9abe852c70448a2bd7b2892c03d8c28	7	0	0	0	0	1	0
54-40-04-48	f9abe852c70448a2bd7b2892c03d8c28	12	0	0	1	0	0	0
17-29-36-71	1245640abaf04df5bb55673613ba95f6	7	0	0	0	0	1	0
47-65-98-59	8917805af3254b45b048b0b367212c71	7	0	0	0	0	1	0
66-82-55-43	87ca8e83a2624160bde792a0a25c6fde	7	0	0	0	0	1	0
08-35-39-92	d37d54c431fa4ea097278a1ae78aab55	12	1	0	0	0	0	0
08-35-39-92	d37d54c431fa4ea097278a1ae78aab55	14	1	0	0	0	0	0
41-93-78-18	b787730065bb4f74ac57362b26fb6336	6	0	1	0	0	0	0
41-93-78-18	b787730065bb4f74ac57362b26fb6336	12	1	0	0	0	0	0
29-99-88-47	f76299267a664001a19004c551f310cb	5	0	1	0	0	0	0
29-99-88-47	f76299267a664001a19004c551f310cb	9	1	0	0	0	0	0
29-99-88-47	f76299267a664001a19004c551f310cb	12	1	0	0	0	0	0
74-84-58-68	6e9a37d2167645299d7dda031005868a	1	0	1	0	0	0	0
74-84-58-68	6e9a37d2167645299d7dda031005868a	7	0	0	0	0	1	0
74-84-58-68	6e9a37d2167645299d7dda031005868a	15	0	0	0	0	1	0
44-97-76-56	77ec92a6d46143de9165d9af5948a4b7	7	0	0	0	0	1	0
44-97-76-56	77ec92a6d46143de9165d9af5948a4b7	12	1	0	0	0	0	0
73-76-28-40	4fe27a304fc84ccfa14295c69c5f239e	5	0	1	0	0	0	0
04-10-21-18	44151522e081405991d87d4699193c7e	6	0	1	0	0	0	0
04-10-21-18	44151522e081405991d87d4699193c7e	7	0	0	0	0	1	0
04-10-21-18	44151522e081405991d87d4699193c7e	9	1	0	0	0	0	0
04-10-21-18	44151522e081405991d87d4699193c7e	12	1	0	0	0	0	0
85-55-00-47	21e5ce91e0774b64a0e43201af50f510	7	0	0	0	0	1	0
99-04-69-98	5a3d2551db294967b86ce4a72b66df9e	5	0	1	0	0	0	0
86-55-80-56	7c78be6088c74157baf575fbadc341d2	12	1	0	0	0	0	0
12-55-80-73	bd49558f75804e1789e61cd07a20521f	9	1	0	0	0	0	0
49-37-04-89	1c9a1eca2cba4512b95123c322d8ae66	6	0	1	0	0	0	0
49-37-04-89	1c9a1eca2cba4512b95123c322d8ae66	7	0	0	0	0	1	0
49-37-04-89	1c9a1eca2cba4512b95123c322d8ae66	12	1	0	0	0	0	0
49-37-04-89	1c9a1eca2cba4512b95123c322d8ae66	13	1	0	0	0	0	0
38-09-44-00	d7a867c54e3c44399f0d38d2ba7f27d5	9	1	0	0	0	0	0
56-91-63-82	b9dd13041d7f4dbdbed256dee3a0cde8	5	0	1	0	0	0	0
56-91-63-82	b9dd13041d7f4dbdbed256dee3a0cde8	7	0	0	0	0	1	0
13-86-97-16	5abe519ae78e47579abb13269cba9d67	7	0	0	0	0	1	0
13-86-97-16	5abe519ae78e47579abb13269cba9d67	13	1	0	0	0	0	0
13-86-97-16	5abe519ae78e47579abb13269cba9d67	14	1	0	0	0	0	0
74-34-06-34	5904f57b95644d3a9f79c68464919451	7	0	0	0	0	1	0
74-34-06-34	5904f57b95644d3a9f79c68464919451	9	1	0	0	0	0	0
74-34-06-34	5904f57b95644d3a9f79c68464919451	12	1	0	0	0	0	0
08-18-96-89	1c5a5e8ad9f7475b85d68924f0bb7bf0	5	0	1	0	0	0	0
08-18-96-89	1c5a5e8ad9f7475b85d68924f0bb7bf0	15	0	0	0	0	1	0
47-46-74-71	283c1f00899348bf9d20af14f782a4e0	5	0	1	0	0	0	0
45-26-27-13	8790063ecc5649eeaf43737eb756431d	5	0	1	0	0	0	0
45-26-27-13	8790063ecc5649eeaf43737eb756431d	12	1	0	0	0	0	0
55-86-06-64	1aead514ba664ff19078c5a0201b8983	7	0	0	0	0	1	0
04-02-89-00	9d6aac73976b4bffa6211e1c9408068f	12	1	0	0	0	0	0
35-20-06-54	d55788a131a34c628c1f0e269e4e4411	5	0	1	0	0	0	0
27-00-10-30	7d38a626cd124dfd99fc32507fa2662a	7	0	0	0	0	1	0
19-73-08-30	4cc5f23408df45c9a45903e75ced4dbf	7	0	0	0	0	1	0
77-28-42-35	6d77d626c83c4f02bb4a5edad09129f3	7	0	0	0	0	1	0
97-35-33-74	b9cd1592111e43b2b653ff3e1261771d	7	0	0	0	0	1	0
13-32-51-15	6eef9726b82c407f93ec4aed360a78c9	6	0	1	0	0	0	0
13-32-51-15	6eef9726b82c407f93ec4aed360a78c9	7	0	0	0	0	1	0
13-32-51-15	6eef9726b82c407f93ec4aed360a78c9	8	0	0	0	0	1	0
13-32-51-15	6eef9726b82c407f93ec4aed360a78c9	14	1	0	0	0	0	0
29-77-93-18	4b8ae3fce33647ec800209f96bfd165b	9	1	0	0	0	0	0
59-53-06-27	1384b88a239c435eb2dc337fd89409d0	5	0	1	0	0	0	0
59-53-06-27	1384b88a239c435eb2dc337fd89409d0	7	0	0	0	0	1	0
79-69-36-84	06cf147d84e44978a129d0e2864ed0a6	4	0	0	0	0	1	0
79-69-36-84	06cf147d84e44978a129d0e2864ed0a6	12	1	0	0	0	0	0
53-38-23-27	849bbec1b5d24b6e869296f63086e205	4	0	0	0	0	1	0
53-38-23-27	849bbec1b5d24b6e869296f63086e205	7	0	0	0	0	1	0
28-05-66-40	e1521df8fbbc4cb7ab755fd43a9e2aac	12	1	0	0	0	0	0
28-05-66-40	e1521df8fbbc4cb7ab755fd43a9e2aac	13	1	0	0	0	0	0
28-05-66-40	e1521df8fbbc4cb7ab755fd43a9e2aac	15	0	0	0	0	1	0
59-83-46-22	ea3a691fdae04ff3b7415dbaea480956	4	0	0	0	0	1	0
59-83-46-22	ea3a691fdae04ff3b7415dbaea480956	9	0	1	0	0	0	0
62-94-71-48	c629fbfd79714faaad91dac208c11677	4	0	0	0	0	1	0
62-94-71-48	c629fbfd79714faaad91dac208c11677	5	0	1	0	0	0	0
76-99-05-53	3d891a88ec3d40f794b4595df6be572b	1	0	1	0	0	0	0
86-40-27-56	7cd0241a6b344e519ac5a310045bbf9e	9	1	0	0	0	0	0
02-78-30-94	9b84d7cadaab479086d0651da5ea3ac0	5	0	1	0	0	0	0
92-87-76-79	4442c05ba19f4801986ad0e12a798a4e	6	0	1	0	0	0	0
38-12-97-10	d18491d3589a43b392dc7081da750c99	9	1	0	0	0	0	0
73-81-85-23	bbd0b1a90597463e808df818bc67591f	1	0	1	0	0	0	0
73-81-85-23	bbd0b1a90597463e808df818bc67591f	5	0	1	0	0	0	0
73-81-85-23	bbd0b1a90597463e808df818bc67591f	9	1	0	0	0	0	0
69-78-85-85	e0fa4d9863e94d2eb550be1851c74c2b	5	0	1	0	0	0	0
69-78-85-85	e0fa4d9863e94d2eb550be1851c74c2b	6	0	1	0	0	0	0
62-33-41-56	cc6636c48d904ef8aa646cbc769af4ab	5	0	1	0	0	0	0
62-33-41-56	cc6636c48d904ef8aa646cbc769af4ab	7	0	0	0	0	1	0
10-73-94-60	08a3051db4ca4daab97c2f62996f1eb8	9	1	0	0	0	0	0
31-86-27-14	1f46c55f17694f3b9ea7f8bde2351207	1	0	1	0	0	0	0
20-45-45-18	cd298b613ceb4346a521e7cc1a879c48	5	0	1	0	0	0	0
20-45-45-18	cd298b613ceb4346a521e7cc1a879c48	9	1	0	0	0	0	0
83-33-49-69	469331d621714d48b0f3de694999a744	5	0	1	0	0	0	0
83-33-49-69	469331d621714d48b0f3de694999a744	13	1	0	0	0	0	0
09-51-79-99	bcb13c6e50034d02b7583d188cc1c619	1	0	1	0	0	0	0
09-51-79-99	bcb13c6e50034d02b7583d188cc1c619	7	0	0	0	0	1	0
06-15-69-03	5feedbd7e0cb41b59dbebc7e6e6f924f	7	0	0	0	0	1	0
96-48-42-73	d6c77b7f2eef44839aa0dc73f864b38b	1	0	1	0	0	0	0
96-48-42-73	d6c77b7f2eef44839aa0dc73f864b38b	3	0	0	0	0	1	0
96-48-42-73	d6c77b7f2eef44839aa0dc73f864b38b	9	1	0	0	0	0	0
96-48-42-73	d6c77b7f2eef44839aa0dc73f864b38b	12	1	0	0	0	0	0
68-39-59-30	926df648d97345c0b4f1175707866fdf	7	0	0	0	0	1	0
68-39-59-30	926df648d97345c0b4f1175707866fdf	9	1	0	0	0	0	0
68-39-59-30	926df648d97345c0b4f1175707866fdf	12	1	0	0	0	0	0
89-50-06-44	82ab47fe1baa4d16b92619357ce8f415	5	0	1	0	0	0	0
89-50-06-44	82ab47fe1baa4d16b92619357ce8f415	12	1	0	0	0	0	0
78-37-31-25	fd7a2b41719341adb7a93e4f78eb120f	1	0	1	0	0	0	0
33-83-71-60	dbc9ede2577c4f30b2bcf7071edce099	5	0	1	0	0	0	0
33-83-71-60	dbc9ede2577c4f30b2bcf7071edce099	6	0	1	0	0	0	0
33-83-71-60	dbc9ede2577c4f30b2bcf7071edce099	9	1	0	0	0	0	0
33-83-71-60	dbc9ede2577c4f30b2bcf7071edce099	12	1	0	0	0	0	0
33-83-71-60	dbc9ede2577c4f30b2bcf7071edce099	13	1	0	0	0	0	0
72-43-49-31	3814146364b34fbab064d9e63a4b7a7b	5	0	1	0	0	0	0
91-73-69-49	bf6154fab07a4458a754f0e42864bdd4	1	0	1	0	0	0	0
91-73-69-49	bf6154fab07a4458a754f0e42864bdd4	7	0	0	0	0	1	0
59-16-82-24	0cda3c68708542cf87c4840ccee3ecf1	5	0	1	0	0	0	0
59-16-82-24	0cda3c68708542cf87c4840ccee3ecf1	6	0	1	0	0	0	0
90-14-30-72	30427dc8bb7a47d29da1d6e2fdd09e99	9	1	0	0	0	0	0
10-14-64-99	0120232b382d4978a75e1a2b2510700c	5	1	0	0	0	0	0
10-14-64-99	0120232b382d4978a75e1a2b2510700c	9	1	0	0	0	0	0
10-14-64-99	0120232b382d4978a75e1a2b2510700c	12	1	0	0	0	0	0
23-08-86-99	18777e565751427c8ab9500399b44769	9	1	0	0	0	0	0
76-44-97-95	ee5ebeef74734becb38ddb80e0a6736f	7	0	0	0	0	1	0
14-52-58-88	e0c9ca01269f4cbb99bf5ab33e2760a4	7	0	0	0	0	1	0
70-74-64-84	b48d7ea86a0a4977841ec7c8370a3625	7	0	0	0	0	1	0
70-74-64-84	b48d7ea86a0a4977841ec7c8370a3625	13	0	0	0	0	1	0
14-00-86-61	0850ea918fd14df4a9e72cf0e9b44284	7	0	0	0	0	1	0
38-72-97-53	2b7dbb9fd702416cba91ad582a7b206c	5	0	1	0	0	0	0
38-72-97-53	2b7dbb9fd702416cba91ad582a7b206c	6	0	1	0	0	0	0
38-72-97-53	2b7dbb9fd702416cba91ad582a7b206c	12	1	0	0	0	0	0
04-43-72-62	48366b8472d44f78a7e1123b95cd8258	7	0	0	0	0	1	0
04-43-72-62	48366b8472d44f78a7e1123b95cd8258	14	1	0	0	0	0	0
49-11-17-48	cb7994c4f26342978a50973d2dc40e21	7	0	0	0	0	1	0
87-68-20-29	87bfd6453bf844f9a48ab3307c2f9e6b	15	0	0	0	0	1	0
63-51-30-68	7fa63ee0ec7d40c0bdac3a0db07525cd	7	0	0	0	0	1	0
89-19-18-05	678fd13d92c140579596d69440d456f3	5	0	1	0	0	0	0
89-19-18-05	678fd13d92c140579596d69440d456f3	7	0	0	0	0	1	0
26-69-56-14	eb6863e115dc44f59e7656f4d888bf40	5	0	1	0	0	0	0
26-69-56-14	eb6863e115dc44f59e7656f4d888bf40	7	0	0	0	0	1	0
26-69-56-14	eb6863e115dc44f59e7656f4d888bf40	9	0	0	1	0	0	0
26-69-56-14	eb6863e115dc44f59e7656f4d888bf40	12	0	0	1	0	0	0
64-01-35-42	6f1e6b3be5594676a18393ffb878c38c	7	0	0	0	0	1	0
67-78-43-37	60d0899e0e3947e892f597f088c70d41	12	1	0	0	0	0	0
67-78-43-37	60d0899e0e3947e892f597f088c70d41	14	1	0	0	0	0	0
14-36-79-79	2f34e9a0ec4e4b7e9cd2bd71a59bd537	7	0	0	0	0	1	0
96-49-61-86	75779800b7b34795b170c48bb6179654	6	0	1	0	0	0	0
96-49-61-86	75779800b7b34795b170c48bb6179654	9	1	0	0	0	0	0
96-49-61-86	75779800b7b34795b170c48bb6179654	12	1	0	0	0	0	0
53-66-08-33	0b11edbb2d464f65878c611a1d6b56b2	9	1	0	0	0	0	0
53-66-08-33	0b11edbb2d464f65878c611a1d6b56b2	14	1	0	0	0	0	0
18-47-91-54	fa141a9b19e144e59d0624b2842d4fb8	13	1	0	0	0	0	0
06-86-71-32	8a3903c9f8c94f1baa01fd07818acef3	9	1	0	0	0	0	0
06-86-71-32	8a3903c9f8c94f1baa01fd07818acef3	12	1	0	0	0	0	0
06-86-71-32	8a3903c9f8c94f1baa01fd07818acef3	15	1	0	0	0	0	0
82-54-74-92	0889eba68cce47afa9c80a6c3adc3bb5	7	0	0	0	0	1	0
29-68-83-91	ee5082f185274ac8b17f0b17daee6882	5	0	1	0	0	0	0
29-68-83-91	ee5082f185274ac8b17f0b17daee6882	7	0	0	0	0	1	0
30-28-16-42	0bedf3a91e9947c7b0fd0dc372d0c8f8	9	1	0	0	0	0	0
07-46-98-94	792f1896eeea4d66af576d4c2c13089d	7	0	0	0	0	1	0
46-92-90-33	0b25cd267c59409ca7d28cf6c0ed1cc7	12	1	0	0	0	0	0
17-60-16-55	294f4a46360e4388b5c1ca71b546d202	9	1	0	0	0	0	0
17-60-16-55	294f4a46360e4388b5c1ca71b546d202	12	1	0	0	0	0	0
19-50-20-87	598e2281f2b9454b8083c0999ed3101b	7	0	0	0	0	1	0
19-50-20-87	598e2281f2b9454b8083c0999ed3101b	12	1	0	0	0	0	0
78-18-66-30	8fad55c326c34ac4bb26a5103431451a	5	0	1	0	0	0	0
78-18-66-30	8fad55c326c34ac4bb26a5103431451a	13	1	0	0	0	0	0
60-40-68-02	2ca2811915584979a936db1c89cb8c91	5	0	1	0	0	0	0
79-91-40-07	17ab3c57655d4d669620fcc02a6adde2	5	0	1	0	0	0	0
79-91-40-07	17ab3c57655d4d669620fcc02a6adde2	7	0	0	0	0	1	0
55-35-27-97	02abce29722843af9dc2222f99eb826f	5	0	1	0	0	0	0
66-40-06-75	21ebb0baea6e4fa0b350228342126854	7	0	0	0	0	1	0
66-40-06-75	21ebb0baea6e4fa0b350228342126854	12	1	0	0	0	0	0
80-35-53-44	3e1e82d979c949eaadcab30e389dd639	5	0	1	0	0	0	0
02-65-01-13	eca6294d77ce4e9a9d4f6c8224d2d621	5	0	1	0	0	0	0
02-65-01-13	eca6294d77ce4e9a9d4f6c8224d2d621	9	1	0	0	0	0	0
02-65-01-13	eca6294d77ce4e9a9d4f6c8224d2d621	12	1	0	0	0	0	0
75-96-27-29	fa91b8ef62e44fea8d49af525cb5256b	12	1	0	0	0	0	0
57-13-21-76	34a8aacbf4b44727a631c08e6674ea2e	1	0	1	0	0	0	0
57-13-21-76	34a8aacbf4b44727a631c08e6674ea2e	4	0	0	0	0	1	0
57-13-21-76	34a8aacbf4b44727a631c08e6674ea2e	5	0	1	0	0	0	0
98-78-39-40	149a50c1355a4143ab31751d6724741e	5	0	1	0	0	0	0
98-78-39-40	149a50c1355a4143ab31751d6724741e	9	1	0	0	0	0	0
16-77-63-54	c4c1d9fbdcb2427ab45e9a42ead7f12c	5	0	1	0	0	0	0
16-77-63-54	c4c1d9fbdcb2427ab45e9a42ead7f12c	9	0	0	1	0	0	0
03-00-98-07	5dd9c13896d847e3b55acb1cac266313	9	1	0	0	0	0	0
03-00-98-07	5dd9c13896d847e3b55acb1cac266313	12	1	0	0	0	0	0
71-16-14-85	9a67b81af06447f5a1d3387e0263439d	5	0	1	0	0	0	0
71-16-14-85	9a67b81af06447f5a1d3387e0263439d	9	0	0	1	0	0	0
71-16-14-85	9a67b81af06447f5a1d3387e0263439d	13	0	0	1	0	0	0
14-62-72-56	df531699968d4fd9bd2f7beeba8f700b	7	0	0	0	0	1	0
14-62-72-56	df531699968d4fd9bd2f7beeba8f700b	9	0	1	0	0	0	0
14-62-72-56	df531699968d4fd9bd2f7beeba8f700b	13	0	0	0	0	1	0
98-42-99-81	cbd05f52bbcd4af99542ca09c4168f28	5	0	1	0	0	0	0
98-42-99-81	cbd05f52bbcd4af99542ca09c4168f28	7	0	0	0	0	1	0
98-42-99-81	cbd05f52bbcd4af99542ca09c4168f28	14	1	0	0	0	0	0
02-79-16-50	ce97b9843cd3470ebac3b53bcedeb781	7	0	0	0	0	1	0
02-79-16-50	ce97b9843cd3470ebac3b53bcedeb781	13	1	0	0	0	0	0
15-09-98-52	d9403af92abd438085f05a5a153f0148	5	1	0	0	0	0	0
24-79-91-77	640082aa94c3467ebf4f2854fa4d73c2	9	1	0	0	0	0	0
24-79-91-77	640082aa94c3467ebf4f2854fa4d73c2	12	1	0	0	0	0	0
24-79-91-77	640082aa94c3467ebf4f2854fa4d73c2	14	1	0	0	0	0	0
53-15-99-44	fcebdc9efcb04c4bbe07e0ba4bb42930	7	0	0	0	0	1	0
31-40-96-84	cc396697e5e14a5c8bbf7cd564f918d7	4	0	0	0	0	1	0
31-40-96-84	cc396697e5e14a5c8bbf7cd564f918d7	12	1	0	0	0	0	0
78-25-32-82	63067ebfabff4a348452e588a7a2ca03	5	0	1	0	0	0	0
98-90-56-39	57dc6775092247b398cafd44c4ed5fa1	7	0	0	0	0	1	0
92-76-30-49	20fbd71fc1254845a5538dab64d466d7	7	0	0	0	0	1	0
70-22-97-19	372e3fe078164c9ea8345e6d111b8b39	7	0	1	0	0	0	0
53-69-47-15	fae6fafe4f6e46aeb61d7a68f60fc127	5	0	1	0	0	0	0
53-69-47-15	fae6fafe4f6e46aeb61d7a68f60fc127	7	0	0	0	0	1	0
53-69-47-15	fae6fafe4f6e46aeb61d7a68f60fc127	9	0	0	1	0	0	0
53-69-47-15	fae6fafe4f6e46aeb61d7a68f60fc127	15	0	0	0	0	1	0
50-30-65-99	87f9a2aa050b4b1aafc4e9c676d3900d	5	0	1	0	0	0	0
50-30-65-99	87f9a2aa050b4b1aafc4e9c676d3900d	9	0	0	1	0	0	0
50-30-65-99	87f9a2aa050b4b1aafc4e9c676d3900d	15	0	0	0	0	1	0
41-73-81-63	e2fe8fec043c43d0bdb299226d9619ad	5	0	1	0	0	0	0
78-45-38-35	a251278341644150872e03a66f4ca9b7	1	0	1	0	0	0	0
78-45-38-35	a251278341644150872e03a66f4ca9b7	7	0	0	0	0	1	0
78-45-38-35	a251278341644150872e03a66f4ca9b7	12	0	0	1	0	0	0
45-29-91-48	a7032762f1d64205a6d1bfc4e0bd895b	7	0	0	0	0	1	0
45-29-91-48	a7032762f1d64205a6d1bfc4e0bd895b	12	1	0	0	0	0	0
28-71-62-11	3e1a010d890041b1a8ecc5d29ea9b5ea	7	0	0	0	0	1	0
60-74-40-66	4ebe003fdc194f82b1c325f50643064f	7	0	0	0	0	1	0
07-08-28-35	7e574c3e8c834c6bbecb5b02c632d23b	7	0	0	0	0	1	0
87-58-58-62	8fe90b5ac69c498e958b39c619ebe74e	7	0	0	0	0	1	0
87-58-58-62	8fe90b5ac69c498e958b39c619ebe74e	12	0	0	1	0	0	0
87-58-58-62	8fe90b5ac69c498e958b39c619ebe74e	13	0	0	0	0	1	0
50-92-24-89	7723ae72a8954af5bbac216df299ba26	7	0	0	0	0	1	0
19-39-57-36	abd20a7fcce94b8599010872e1c8851e	7	0	0	0	0	1	0
19-39-57-36	abd20a7fcce94b8599010872e1c8851e	9	0	0	1	0	0	0
69-12-48-93	e1fe6de0defa478d90a35efb7dbc3ef0	5	0	0	0	0	1	0
69-12-48-93	e1fe6de0defa478d90a35efb7dbc3ef0	7	0	0	0	0	1	0
87-18-76-86	878dcd08425848c8a9c9ecbc9e31bd79	7	0	0	0	0	1	0
05-10-18-08	99625b4ede1040689ffaba99734041d9	4	0	0	0	0	1	0
76-83-15-49	2212486fadc0453db9485135fe74e670	1	0	1	0	0	0	0
76-83-15-49	2212486fadc0453db9485135fe74e670	12	0	0	1	0	0	0
42-41-37-57	632a758d93204f5696dcb7fe27259faf	7	0	0	0	0	1	0
11-92-06-70	9923f8043f634a40becffb498b9b1a89	7	0	0	0	0	1	0
54-66-59-54	21d2f86d4fe248eea3d3e70631a5774f	5	0	1	0	0	0	0
54-66-59-54	21d2f86d4fe248eea3d3e70631a5774f	9	0	0	1	0	0	0
42-30-31-29	431c60d6f1b042eda28aa4ad24cb23d9	5	0	1	0	0	0	0
42-30-31-29	431c60d6f1b042eda28aa4ad24cb23d9	9	0	0	1	0	0	0
42-30-31-29	431c60d6f1b042eda28aa4ad24cb23d9	12	0	0	1	0	0	0
64-03-22-71	34198c89d2d346f2a96518e4818ab84a	12	0	0	1	0	0	0
64-03-22-71	34198c89d2d346f2a96518e4818ab84a	13	0	0	0	0	1	0
